iers_name, num_ses, obs_len, mean_epoch, beg_epoch, end_epoch, mean_ra, sigma_ra, mean_dec, sigma_dec, med_err_ra, med_err_dec
0729+019,   4, 15.1, 2014.33, 2004.35, 2019.41, 113.0949528797, 0.132,  +1.8431623622, 0.063, 0.135, 0.270
0729+146,   5, 13.9, 2015.06, 2005.52, 2019.41, 112.9958206373, 0.133, +14.5601368981, 0.168, 0.156, 0.237
0729+259, 102, 25.1, 2014.42, 1996.37, 2021.48, 113.2344802918, 0.019, +25.8107765576, 0.026, 0.214, 0.293
0729+562,   3,  2.2, 2019.12, 2018.05, 2020.26, 113.3692312256, 1.508, +56.0949272315, 1.077, 1.770, 2.612
0729-222,   4, 15.4, 2014.25, 2004.33, 2019.72, 112.8812850055, 0.194, -22.4057963079, 0.395, 0.189, 0.440
0730+353,   3,  0.7, 2019.02, 2018.67, 2019.41, 113.3732518753, 0.329, +35.2618670311, 0.368, 1.029, 1.763
0730+504,   8, 11.5, 2003.18, 1994.61, 2006.15, 113.4688357792, 0.101, +50.3691839764, 0.092, 0.134, 0.229
0730-034,   5,  5.5, 2017.79, 2014.60, 2020.14, 113.2106812045, 0.231,  -3.5759763796, 0.650, 0.448, 0.720
0731+050,   5, 22.8, 2011.90, 1995.54, 2018.35, 113.4894162321, 0.040,  +4.9373601847, 0.121, 0.086, 0.176
0731+166,   3,  1.1, 2019.70, 2019.16, 2020.23, 113.4987373013, 0.138, +16.5182702881, 0.259, 0.379, 0.660
0731+479,   5, 22.8, 2013.41, 1996.61, 2019.41, 113.7596320392, 0.055, +47.8356742231, 0.073, 0.088, 0.103
0732+207,   7,  2.2, 2019.49, 2018.22, 2020.39, 113.9697621078, 0.029, +20.6107935290, 0.100, 0.236, 0.327
0732+237,   6,  5.3, 2017.78, 2014.60, 2019.85, 113.9996695036, 1.723, +23.6841297772, 2.263, 0.862, 1.143
0732+755,   4, 24.2, 2011.47, 1995.30, 2019.51, 114.8049784178, 0.598, +75.4632525234, 0.094, 0.722, 0.396
0733+016,   4, 23.9, 2012.09, 1995.54, 2019.41, 113.9943111075, 0.099,  +1.5010103812, 0.504, 0.283, 0.674
0733+261,   8, 23.5, 2015.59, 1996.37, 2019.85, 114.2419735585, 0.199, +26.0805404654, 0.145, 0.177, 0.298
0733+300,   5, 23.6, 2013.44, 1996.37, 2019.95, 114.0569212045, 0.052, +29.9061624446, 0.198, 0.076, 0.134
0733+646,   5, 23.8, 2013.09, 1995.30, 2019.08, 114.4957513520, 0.280, +64.5120409555, 0.090, 0.202, 0.181
0733-174,  28, 25.7, 2004.16, 1992.81, 2018.51, 113.9408853453, 0.084, -17.5968062228, 0.198, 1.061, 1.192
0733-187,   6, 11.8, 2016.70, 2008.37, 2020.14, 114.0099067286, 0.279, -18.8860901902, 0.366, 0.714, 1.250
0734+175,   3,  1.5, 2019.91, 2019.19, 2020.69, 114.3886923866, 0.230, +17.4844036279, 0.659, 0.280, 0.666
0734-044,   5, 14.7, 2014.73, 2005.52, 2020.20, 114.1401138391, 0.046,  -4.5532947536, 0.156, 0.209, 0.467
0734-072,   5, 14.7, 2015.35, 2005.52, 2020.20, 114.2797204790, 0.107,  -7.3438996279, 0.092, 0.206, 0.400
0735+178, 529, 35.9, 1993.97, 1981.46, 2017.33, 114.5308073013, 0.013, +17.7052772943, 0.012, 0.244, 0.330
0735+674,   5, 23.8, 2013.09, 1995.30, 2019.08, 115.2224939323, 0.327, +67.3189536068, 0.062, 0.214, 0.227
0736+017, 345, 39.9, 2014.39, 1981.46, 2021.40, 114.8251412508, 0.009,  +1.6179493790, 0.009, 0.261, 0.210
0736+177,   4,  1.5, 2019.12, 2018.42, 2019.88, 114.8689718623, 0.201, +17.6575494726, 0.107, 0.236, 0.437
0736+178,   2,  0.7, 2019.54, 2019.20, 2019.88, 114.9509926500, 0.057, +17.7178059753, 0.731, 0.530, 0.937
0736-063,   4,  5.6, 2017.81, 2014.60, 2020.20, 114.7382315853, 0.178,  -6.4494602144, 0.190, 0.153, 0.286
0736-332,   7, 27.2, 2009.24, 1992.40, 2019.63, 114.5706193932, 0.424, -33.3702160992, 0.319, 1.025, 0.817
0736-397,   8,  4.6, 2018.13, 2014.97, 2019.53, 114.4826682388, 0.396, -39.9094606717, 1.315, 0.615, 2.651
0737+176,   2,  0.7, 2019.54, 2019.20, 2019.88, 115.2151747757, 0.816, +17.5057326564, 0.608, 0.687, 1.159
0737+289,   5, 14.4, 2015.25, 2005.55, 2019.95, 115.1397659198, 0.061, +28.8797907531, 0.109, 0.095, 0.189
0737-242,   4,  5.1, 2018.08, 2014.60, 2019.72, 114.8499375964, 0.509, -24.3485935879, 1.121, 0.349, 0.884
0738+260,   2,  0.7, 2019.54, 2019.20, 2019.88, 115.3739229880, 0.117, +25.9589602191, 0.316, 0.197, 0.347
0738+272,   5, 23.6, 2013.42, 1996.37, 2019.95, 115.3572202083, 0.066, +27.1126089054, 0.064, 0.081, 0.138
0738+313, 189, 37.8, 2012.10, 1983.36, 2021.16, 115.2945971078, 0.013, +31.2000636754, 0.050, 0.226, 0.503
0738+491, 226, 26.3, 2014.87, 1995.09, 2021.39, 115.5114539731, 0.012, +49.0043358167, 0.009, 0.128, 0.153
0738+548,   3, 24.5, 2009.23, 1994.61, 2019.07, 115.6657945573, 0.093, +54.7401852718, 0.070, 0.231, 0.209
0738-246,   5, 15.4, 2014.67, 2004.33, 2019.72, 115.0613193973, 0.165, -24.7435229912, 0.197, 0.160, 0.458
0738-674,  26, 30.2, 2003.81, 1988.01, 2018.16, 114.7354009691, 0.175, -67.5974516987, 0.083, 0.318, 0.406
0739+199,   2,  0.6, 2019.62, 2019.30, 2019.95, 115.5758971000, 0.110, +19.7887465544, 0.060, 0.145, 0.249
0739+398,   5, 23.0, 2013.31, 1996.44, 2019.41, 115.7911939561, 0.064, +39.6918833956, 0.128, 0.119, 0.173
0739-266,   5, 15.4, 2014.67, 2004.35, 2019.72, 115.4820048762, 0.136, -26.7918041383, 0.211, 0.211, 0.577
0740+173,   7, 23.9, 2011.69, 1996.01, 2019.95, 115.7712783886, 0.053, +17.2401143785, 0.086, 0.111, 0.221
0740+235,   6, 23.7, 2014.37, 1996.20, 2019.95, 115.9373839714, 0.097, +23.4775008876, 0.054, 0.147, 0.262
0740+767,   4, 24.2, 2011.47, 1995.30, 2019.53, 116.8108650565, 0.289, +76.6547977072, 0.042, 0.162, 0.139
0740+828,   6, 22.0, 2012.29, 1997.66, 2019.63, 117.7406485695, 0.523, +82.6994533623, 0.114, 0.117, 0.142
0740-383,   6, 17.5, 2010.30, 2002.09, 2019.63, 115.6750205067, 0.706, -38.4844179605, 1.839, 3.514, 9.784
0741+169,   2,  0.6, 2019.62, 2019.30, 2019.95, 115.9819032152, 0.088, +16.8028556782, 0.107, 0.190, 0.393
0741+214,   7, 14.4, 2016.55, 2005.63, 2020.06, 116.1969863813, 0.057, +21.3334515955, 0.235, 0.306, 0.566
0741+294,   2,  0.3, 2018.78, 2018.64, 2018.93, 116.2140179096, 0.011, +29.3350112400, 0.072, 0.137, 0.242
0741-045,   5, 14.8, 2015.19, 2005.36, 2020.20, 115.9683609688, 0.096,  -4.6723697358, 0.275, 0.153, 0.315
0741-063,   5, 13.0, 2015.58, 2007.24, 2020.26, 116.0902348206, 0.099,  -6.4933094322, 0.256, 0.154, 0.337
0741-379,   9, 17.5, 2013.57, 2002.09, 2019.63, 115.9367525173, 0.186, -38.0656670290, 0.345, 0.363, 1.176
0741-444,  10, 10.2, 2017.54, 2009.06, 2019.26, 115.8864939856, 1.445, -44.5680918646, 5.134, 1.277, 7.387
0742+103, 333, 37.0, 1991.45, 1981.46, 2018.44, 116.3877480257, 0.042, +10.1868589319, 0.056, 0.408, 0.652
0742+263,   6,  4.0, 2018.60, 2016.11, 2020.06, 116.2746771490, 0.046, +26.2360474370, 0.077, 0.125, 0.215
0742+318,   5, 23.0, 2013.31, 1996.37, 2019.41, 116.4236309621, 0.174, +31.7157270337, 0.140, 0.118, 0.169
0742+333,   5, 13.9, 2015.14, 2005.52, 2019.41, 116.4971833912, 0.053, +33.2261484380, 0.182, 0.164, 0.237
0742+792,   4, 21.7, 2004.24, 1995.30, 2017.05, 117.6802721300, 0.364, +79.1547228554, 0.052, 0.678, 1.021
0742-562,   9,  4.6, 2016.98, 2014.86, 2019.48, 115.8353547507, 0.275, -56.3258217003, 0.211, 0.424, 0.516
0743+182,   7,  3.3, 2018.59, 2016.78, 2020.06, 116.5694413644, 0.037, +18.1221272726, 0.108, 0.231, 0.490
0743+259, 838, 32.6, 2007.46, 1988.67, 2021.29, 116.6078090863, 0.005, +25.8172596520, 0.007, 0.144, 0.226
0743+277, 245, 25.1, 2016.55, 1996.37, 2021.44, 116.6684679825, 0.010, +27.5830686286, 0.010, 0.249, 0.240
0743+744,   4, 24.2, 2011.47, 1995.30, 2019.53, 117.3435697146, 0.236, +74.3448868567, 0.045, 0.189, 0.164
0743-006, 141, 36.3, 2012.47, 1984.81, 2021.11, 116.4753430279, 0.018,  -0.7382055346, 0.043, 0.224, 0.327
0743-247,   4,  2.2, 2019.31, 2018.05, 2020.29, 116.2927643554, 0.146, -24.8621571584, 0.310, 0.204, 0.434
0743-673,  34, 28.0, 2007.78, 1990.60, 2018.62, 115.8817150946, 0.296, -67.4404295567, 0.069, 0.399, 0.278
0744-124,   1,  0.0, 2020.77, 2020.77, 2020.77, 116.7919015069, 0.000, -12.6217054831, 0.000, 0.429, 0.244
0744-158,   5, 18.1, 2014.60, 2002.09, 2020.14, 116.5759834574, 0.084, -15.9263183276, 0.100, 0.168, 0.367
0744-691,   7, 15.9, 2010.62, 2003.68, 2019.60, 116.0849728585, 0.324, -69.3186546767, 0.205, 0.658, 0.969
0745+241, 192, 32.6, 2001.51, 1988.86, 2021.47, 117.1504553438, 0.015, +24.0066972101, 0.015, 0.325, 0.428
0745+579,   3,  1.0, 2018.72, 2018.11, 2019.07, 117.4872997927, 0.221, +57.8375844469, 0.256, 0.195, 0.270
0745-165,   5, 14.6, 2015.25, 2005.50, 2020.14, 117.0128492185, 0.052, -16.6639593466, 0.093, 0.099, 0.211
0745-291,   5, 15.5, 2014.12, 2004.33, 2019.85, 116.9245400687, 0.293, -29.3172423389, 0.963, 0.437, 1.182
0745-330,   4, 17.5, 2013.24, 2002.09, 2019.63, 116.8320134150, 0.360, -33.1797140700, 0.816, 0.173, 0.451
0746+110,   5, 12.5, 2015.36, 2006.96, 2019.44, 117.3641056020, 0.080, +10.9592017673, 0.173, 0.210, 0.352
0746+483,   4, 21.8, 2012.34, 1996.61, 2018.44, 117.5851513016, 0.162, +48.2482102018, 0.037, 0.097, 0.100
0746+503,   5, 24.5, 2007.09, 1994.61, 2019.07, 117.5347618425, 0.158, +50.2518919218, 0.086, 0.754, 0.839
0746+688,   5, 13.6, 2015.14, 2005.52, 2019.08, 117.9416025736, 0.178, +68.6741201895, 0.046, 0.176, 0.164
0746-167,   5, 17.8, 2014.62, 2002.37, 2020.14, 117.2028274082, 0.079, -16.8409443868, 0.185, 0.141, 0.324
0747+087,   2,  0.2, 2019.83, 2019.75, 2019.90, 117.4938932529, 0.184,  +8.6252038250, 0.325, 0.564, 1.197
0747+104,   4,  7.9, 2016.70, 2011.59, 2019.44, 117.6369917943, 0.064, +10.3574360286, 0.160, 0.159, 0.288
0747+185,  72, 25.0, 2014.21, 1996.01, 2020.98, 117.5013747832, 0.023, +18.3865019989, 0.024, 0.279, 0.331
0747+194,   8,  3.3, 2018.65, 2016.75, 2020.06, 117.6663766655, 0.072, +19.3298163478, 0.203, 0.177, 0.361
0748+019,   5, 13.9, 2015.13, 2005.55, 2019.41, 117.7595066595, 0.133,  +1.8710445537, 0.208, 0.263, 0.500
0748+126, 824, 40.0, 2013.94, 1981.46, 2021.45, 117.7168572502, 0.006, +12.5180078307, 0.004, 0.144, 0.164
0748+333,   5, 23.0, 2013.31, 1996.37, 2019.41, 117.9736384663, 0.129, +33.2221718981, 0.096, 0.129, 0.167
0748+582,   4,  3.9, 2017.41, 2015.21, 2019.08, 118.0403240991, 0.510, +58.1478488410, 0.173, 0.373, 0.333
0748+637,   2,  0.3, 2020.19, 2020.02, 2020.36, 118.2526513064, 0.368, +63.5961715431, 0.082, 0.323, 0.264
0748-006,   5, 13.2, 2015.27, 2007.03, 2020.26, 117.7925216083, 0.381,  -0.7808470910, 0.668, 0.619, 1.270
0748-069,   5, 14.9, 2015.20, 2005.36, 2020.26, 117.6964514792, 0.062,  -7.1011189616, 0.231, 0.171, 0.329
0748-378,   7,  5.4, 2018.16, 2014.97, 2020.36, 117.5704158016, 6.971, -37.9969015869,14.937,16.712,39.058
0749+211,   3,  0.7, 2019.81, 2019.32, 2020.06, 118.1353302605, 0.106, +20.9997060283, 0.335, 0.231, 0.427
0749+376,   5, 23.0, 2013.32, 1996.44, 2019.41, 118.1704495374, 0.085, +37.5067532984, 0.087, 0.161, 0.200
0749+426,   5, 23.0, 2013.38, 1996.44, 2019.41, 118.2639060038, 0.148, +42.5252124675, 0.107, 0.130, 0.155
0749+540,1216, 37.2, 2006.13, 1984.21, 2021.44, 118.2557690678, 0.006, +53.8832325285, 0.004, 0.109, 0.128
0749+718,   3,  1.4, 2018.87, 2018.11, 2019.53, 118.6895800239, 0.447, +71.6824265480, 0.222, 0.167, 0.210
0749-333,   6, 17.6, 2014.76, 2002.09, 2019.72, 117.7727935210, 0.116, -33.5266649170, 0.374, 0.243, 0.616
0750+535,   3,  1.0, 2018.72, 2018.11, 2019.08, 118.5634065649, 0.450, +53.4156786856, 0.298, 0.364, 0.351
0750+633,   5,  9.8, 2016.77, 2009.31, 2019.08, 118.8401701985, 0.281, +63.2099208878, 0.033, 0.123, 0.136
0750-395,   3,  1.6, 2018.93, 2018.11, 2019.72, 118.1181469347, 0.579, -39.6708255731, 2.022, 0.684, 1.888
0751+095,   2,  0.2, 2019.83, 2019.75, 2019.90, 118.4664349832, 0.161,  +9.4054903057, 0.149, 0.548, 1.049
0751+253,   2,  0.8, 2019.76, 2019.38, 2020.14, 118.5814771077, 0.040, +25.1763163287, 0.322, 0.426, 0.662
0751+393,   5,  3.4, 2017.89, 2016.05, 2019.41, 118.6544555298, 0.371, +39.1799431035, 0.454, 0.582, 1.091
0751+485,   5, 22.8, 2013.41, 1996.61, 2019.41, 118.6902938122, 0.095, +48.3974300627, 0.033, 0.094, 0.107
0752+236,   2,  0.8, 2019.76, 2019.38, 2020.14, 118.8704989986, 0.169, +23.4904759195, 0.276, 0.270, 0.481
0752+258,   7,  3.4, 2018.33, 2016.71, 2020.06, 118.9043029201, 0.103, +25.7108398077, 0.256, 0.320, 0.661
0752+639,   5, 23.8, 2013.11, 1995.30, 2019.13, 119.2275433000, 0.129, +63.7997321446, 0.184, 0.115, 0.160
0752-116,   5, 15.8, 2015.03, 2004.35, 2020.20, 118.6102351335, 0.077, -11.7880413309, 0.104, 0.081, 0.180
0752-385,   6,  4.8, 2017.53, 2014.97, 2019.72, 118.6731862728, 0.825, -38.7102914687, 2.197, 0.886, 3.558
0753+135,   3,  0.9, 2018.98, 2018.50, 2019.44, 119.1101807121, 0.138, +13.4281219187, 0.179, 0.175, 0.314
0753+519,   5, 24.5, 2011.22, 1994.61, 2019.08, 119.2480965125, 0.202, +51.8500661204, 0.117, 0.154, 0.171
0753+613,   1,  0.0, 2018.93, 2018.93, 2018.93, 119.4362219828, 0.000, +61.1757673657, 0.000, 0.129, 0.133
0753-425,   6,  8.7, 2016.08, 2010.48, 2019.20, 118.8465512034, 1.257, -42.6661966971,16.661, 0.943, 4.709
0754+100,  64, 34.1, 2006.51, 1984.81, 2018.89, 119.2776789648, 0.020,  +9.9430145329, 0.043, 0.184, 0.459
0754-155,   5, 14.8, 2015.24, 2005.36, 2020.20, 119.2112456853, 0.063, -15.7015102476, 0.187, 0.095, 0.217
0755+085,   4,  4.9, 2017.38, 2014.48, 2019.41, 119.6168497352, 0.105,  +8.4525087783, 0.123, 0.161, 0.345
0755+117,   5, 23.9, 2012.43, 1995.54, 2019.44, 119.5319077478, 0.128, +11.6127909782, 0.114, 0.128, 0.227
0755+742,   1,  0.0, 2020.02, 2020.02, 2020.02, 120.2560417561, 0.000, +74.1395928099, 0.000, 0.251, 0.148
0757+441,   5, 13.9, 2015.22, 2005.55, 2019.41, 120.2844840833, 0.075, +44.0194877731, 0.046, 0.109, 0.135
0757+477,   5,  2.5, 2018.08, 2016.92, 2019.41, 120.3831901616, 0.405, +47.6044619193, 0.136, 0.379, 0.374
0758+120,   5,  2.2, 2018.09, 2017.32, 2019.51, 120.2520122033, 0.912, +11.8898854593, 1.276, 2.145, 2.520
0758+594,   5, 24.5, 2011.24, 1994.61, 2019.08, 120.6024700893, 0.232, +59.3596656751, 0.120, 0.189, 0.235
0758-229,   4, 14.4, 2014.13, 2005.42, 2019.85, 120.0532953922, 0.137, -23.0473712502, 0.186, 0.217, 0.582
0758-398,   8, 17.8, 2010.88, 2002.09, 2019.85, 120.1011236551, 0.847, -39.9882242330, 1.666, 1.456, 7.172
0758-737,  23,  4.0, 2015.34, 2014.06, 2018.07, 119.3086547732, 0.549, -73.8859365691, 0.091, 0.871, 0.568
0759+183, 144, 25.1, 2014.14, 1996.01, 2021.14, 120.7001332128, 0.018, +18.1636803894, 0.025, 0.232, 0.295
0759+252,  10, 23.8, 2015.69, 1996.37, 2020.14, 120.6732809453, 0.046, +25.1530272840, 0.132, 0.310, 0.318
0759+641,   5, 23.8, 2013.13, 1995.30, 2019.13, 120.9673308164, 0.118, +64.0539925199, 0.087, 0.144, 0.208
0759+743,   1,  0.0, 2020.02, 2020.02, 2020.02, 121.4608783938, 0.000, +74.1745264967, 0.000, 0.317, 0.174
0759+779,   5, 13.4, 2015.39, 2006.15, 2019.53, 121.6558600115, 0.502, +77.7686854361, 0.061, 0.159, 0.156
0759-283,   4, 15.5, 2013.86, 2004.33, 2019.85, 120.4437245208, 0.116, -28.5185753826, 0.274, 0.220, 0.639
0759-334,   6, 17.8, 2013.19, 2002.09, 2019.85, 120.3581354386, 0.220, -33.6055267065, 0.263, 0.728, 2.435
0800+618, 538, 19.1, 2015.54, 2002.37, 2021.48, 121.3257482008, 0.011, +61.7399168213, 0.008, 0.147, 0.162
0800-380,   5,  7.2, 2017.16, 2012.64, 2019.85, 120.6150196333, 1.281, -38.1814072140, 1.207, 0.914, 3.765
0801+044,   5, 23.9, 2013.13, 1995.54, 2019.44, 120.9851851761, 0.040,  +4.3507611663, 0.148, 0.083, 0.178
0801+103,   4,  5.0, 2017.48, 2014.48, 2019.51, 121.0315875389, 0.061, +10.2036773621, 0.084, 0.132, 0.282
0801-079,   5, 14.7, 2015.20, 2005.52, 2020.26, 120.9137787607, 0.032,  -8.0892751646, 0.114, 0.150, 0.341
0802+115,   5, 14.0, 2015.08, 2005.55, 2019.51, 121.2854401687, 0.022, +11.3658862271, 0.074, 0.109, 0.232
0802+212,   9, 24.1, 2013.38, 1996.01, 2020.14, 121.4105593746, 0.062, +21.1143312959, 0.105, 0.132, 0.218
0802+596,   5,  2.0, 2018.00, 2017.09, 2019.13, 121.6081196154, 0.524, +59.5185860075, 0.182, 0.656, 0.737
0802+733,   5, 24.3, 2013.08, 1995.30, 2019.63, 122.0687147809, 0.334, +73.2533304652, 0.100, 0.111, 0.113
0802-010,  10,  6.1, 2019.01, 2014.44, 2020.57, 121.3037020169, 0.054,  -1.1871654001, 0.122, 0.265, 0.197
0802-170,   4,  9.5, 2016.78, 2010.71, 2020.20, 121.1404790012, 0.101, -17.2010767970, 0.258, 0.217, 0.525
0802-276,   4, 22.2, 2012.30, 1997.66, 2019.88, 121.2143800369, 0.083, -27.8198115494, 0.139, 0.102, 0.281
0803+452,   5, 22.8, 2013.43, 1996.61, 2019.41, 121.6394689689, 0.092, +45.0756313444, 0.118, 0.102, 0.127
0803+514,   5, 24.5, 2009.16, 1994.61, 2019.13, 121.7542231851, 0.101, +51.2940768312, 0.122, 0.150, 0.188
0803-047,   5,  6.6, 2016.38, 2012.49, 2019.07, 121.5366072251, 0.129,  -4.9031499600, 0.522, 0.659, 1.681
0804+140,   5, 15.2, 2014.84, 2004.33, 2019.51, 121.9104370288, 0.043, +13.8714893529, 0.209, 0.125, 0.237
0804+499,1558, 32.8, 2002.87, 1988.01, 2020.77, 122.1652762252, 0.005, +49.8434806708, 0.004, 0.150, 0.178
0804-055,   4,  4.6, 2017.35, 2014.44, 2019.07, 121.7900732693, 0.028,  -5.6871987575, 0.232, 0.108, 0.259
0804-153,   5, 12.0, 2016.86, 2008.26, 2020.26, 121.7721206907, 0.165, -15.5237170184, 0.343, 0.248, 0.741
0804-172,   5, 14.7, 2015.28, 2005.52, 2020.20, 121.6040239353, 0.110, -17.4123154023, 0.135, 0.233, 0.574
0804-267,  14, 22.8, 2016.01, 1997.50, 2020.26, 121.5530108631, 0.079, -26.8759190256, 0.144, 0.225, 0.591
0804-290,   5, 15.5, 2014.80, 2004.35, 2019.88, 121.6393549515, 0.261, -29.1930279661, 0.430, 0.311, 0.903
0804-351,   6, 17.8, 2012.00, 2002.09, 2019.85, 121.6865266096, 0.216, -35.3281809101, 0.645, 0.476, 1.647
0805+046,  37, 24.1, 2010.31, 1995.54, 2019.60, 121.9897437455, 0.146,  +4.5429253356, 0.095, 0.339, 0.404
0805+072,   5,  4.5, 2017.02, 2014.92, 2019.44, 121.9865074996, 0.114,  +7.1444992077, 0.116, 0.130, 0.260
0805+269,   6, 23.7, 2014.44, 1996.37, 2020.06, 122.1531871756, 0.040, +26.7768721760, 0.052, 0.159, 0.246
0805+410, 806, 29.2, 2006.64, 1992.27, 2021.45, 122.2360501971, 0.009, +40.8791358215, 0.008, 0.161, 0.232
0805+538,   4,  3.9, 2017.46, 2015.21, 2019.13, 122.4238865556, 0.070, +53.6903036473, 0.050, 0.107, 0.116
0805-077,  43, 31.7, 2006.36, 1988.04, 2019.72, 122.0647334683, 0.045,  -7.8527462583, 0.043, 0.462, 0.492
0805-119,   4,  5.8, 2017.76, 2014.44, 2020.26, 121.8999953654, 0.168, -12.1288095197, 0.198, 0.156, 0.376
0806+315,   5,  3.8, 2017.82, 2015.69, 2019.44, 122.3060182927, 0.428, +31.3730318461, 0.409, 0.708, 1.496
0806+524,   5, 13.6, 2014.83, 2005.52, 2019.13, 122.4549446652, 0.182, +52.3161807968, 0.107, 0.166, 0.192
0806+573,   5, 24.5, 2012.66, 1994.61, 2019.16, 122.7525386565, 0.097, +57.2368040900, 0.025, 0.120, 0.117
0806-153,   6, 12.0, 2016.74, 2008.26, 2020.26, 122.2807996766, 0.160, -15.5463539756, 0.379, 0.277, 0.761
0806-710,   1,  0.0, 2007.97, 2007.97, 2007.97, 121.6420587917, 0.000, -71.2043733015, 0.000, 0.923, 1.390
0807+083,   4,  2.9, 2017.90, 2016.52, 2019.44, 122.6723598660, 0.138,  +8.1667540753, 0.138, 0.266, 0.687
0807+103,   5, 14.0, 2014.62, 2005.52, 2019.53, 122.6100994808, 0.026, +10.1780554085, 0.310, 0.274, 0.392
0807+417,   5, 23.0, 2013.37, 1996.44, 2019.41, 122.7458092641, 0.112, +41.5674463396, 0.038, 0.111, 0.154
0808+019, 661, 34.0, 2011.92, 1987.50, 2021.48, 122.8612804927, 0.006,  +1.7811722748, 0.007, 0.197, 0.248
0808+218,   2,  0.8, 2019.80, 2019.41, 2020.20, 122.7539008749, 0.368, +21.6936437057, 0.107, 0.254, 0.482
0808-132,   6,  5.7, 2017.81, 2014.61, 2020.26, 122.7392507782, 0.238, -13.3656814430, 0.855, 0.641, 1.616
0809+166,   2,  0.8, 2019.80, 2019.41, 2020.20, 123.0387527875, 0.280, +16.4895845438, 0.262, 0.202, 0.372
0809+255,   4,  2.0, 2019.29, 2018.05, 2020.06, 123.1990939127, 0.156, +25.3783339383, 0.681, 1.139, 0.887
0809-493,   4, 26.8, 2006.66, 1990.42, 2017.24, 122.7866806767, 5.743, -49.4954181581, 5.429, 6.554, 7.357
0810+152,   2,  0.8, 2019.80, 2019.41, 2020.20, 123.4460514145, 0.013, +15.0503800805, 0.360, 0.270, 0.573
0810+232,   2,  0.8, 2019.80, 2019.41, 2020.20, 123.3582972115, 0.332, +23.0619390924, 0.024, 0.313, 0.461
0810+247,   6, 23.5, 2010.35, 1996.01, 2019.54, 123.4464073553, 0.070, +24.5997638804, 0.078, 0.399, 0.345
0810+258,   6, 23.8, 2014.33, 1996.37, 2020.14, 123.2659751746, 0.096, +25.7030643578, 0.076, 0.153, 0.164
0810+563,   5,  1.8, 2018.31, 2017.33, 2019.16, 123.6338173527, 0.459, +56.1657465550, 0.385, 0.778, 0.601
0810+646,   5,  4.7, 2017.60, 2014.44, 2019.13, 123.6632930797, 0.111, +64.5227850336, 0.064, 0.165, 0.134
0810+812,   4,  3.5, 2017.86, 2016.11, 2019.63, 124.8512623734, 2.898, +81.0925461551, 0.356, 0.902, 0.770
0810-180,   5, 21.6, 2013.51, 1997.50, 2019.07, 123.1188163896, 0.063, -18.1785593552, 0.167, 0.157, 0.354
0811-179,   5, 13.5, 2014.30, 2005.55, 2019.07, 123.5329199188, 0.120, -18.1072372917, 0.260, 0.186, 0.467
0812+020,  38, 14.3, 2015.72, 2007.07, 2021.34, 123.8456701427, 0.058,  +1.9165224864, 0.058, 0.306, 0.262
0812+100,   5, 15.1, 2014.50, 2004.35, 2019.44, 123.8728042286, 0.074,  +9.9113053005, 0.159, 0.116, 0.309
0812+367,  89, 37.1, 2012.02, 1984.21, 2021.29, 123.8581036140, 0.022, +36.5875413264, 0.020, 0.114, 0.143
0812-252,   6, 22.4, 2010.82, 1997.50, 2019.88, 123.7297092019, 0.465, -25.3622012052, 0.614, 0.679, 1.516
0813+557,   5, 14.8, 2014.62, 2004.35, 2019.16, 124.4209165050, 0.066, +55.6259119592, 0.072, 0.117, 0.134
0813+758,   4,  3.5, 2017.75, 2016.11, 2019.63, 124.9604955236, 1.758, +75.6443233717, 0.248, 0.990, 0.484
0814+201,   5,  1.7, 2019.20, 2018.57, 2020.26, 124.2728886634, 0.181, +19.9785828983, 0.273, 0.425, 0.527
0814+227,   2,  0.8, 2019.84, 2019.41, 2020.26, 124.3961415662, 0.124, +22.6216009845, 0.016, 0.267, 0.589
0814+240,   8, 14.7, 2016.76, 2005.52, 2020.26, 124.2939487287, 0.065, +23.8733203908, 0.072, 0.204, 0.288
0814+326,   5, 23.1, 2013.29, 1996.37, 2019.44, 124.3689264340, 0.119, +32.4508131113, 0.128, 0.171, 0.215
0814+425, 348, 39.0, 2006.94, 1982.46, 2021.48, 124.5666650719, 0.011, +42.3792819051, 0.010, 0.149, 0.144
0814-029,   4,  4.6, 2017.37, 2014.44, 2019.07, 124.3645249122, 0.079,  -3.1270309520, 0.200, 0.208, 0.421
0814-241,   5, 15.5, 2014.82, 2004.33, 2019.88, 124.1683848241, 0.070, -24.3518251973, 0.231, 0.110, 0.313
0815+326,   5, 23.1, 2013.32, 1996.37, 2019.44, 124.7597024160, 0.075, +32.4436709964, 0.138, 0.119, 0.165
0815-094,   5, 13.6, 2015.01, 2005.52, 2019.08, 124.4572894754, 0.091,  -9.5584797408, 0.247, 0.122, 0.303
0815-294,   5, 14.6, 2015.04, 2005.36, 2019.95, 124.4952094095, 0.198, -29.6087278718, 0.457, 0.182, 0.463
0816+054,   6, 15.2, 2013.40, 2004.33, 2019.51, 124.7343202064, 0.072,  +5.2936847349, 0.249, 0.128, 0.293
0816+279,   4, 14.6, 2014.46, 2005.55, 2020.14, 124.8285654421, 0.087, +27.7918581531, 0.078, 0.105, 0.168
0817-063,   4, 13.5, 2014.01, 2005.42, 2018.88, 124.9026979962, 0.103,  -6.5133800769, 0.267, 0.161, 0.338
